Vernier Format 2
Untitled.cmbl 11.10.2021 16:27:26 ,
Latest
Time	GateState	Distance	Velocity	Acceleration
t	State	d	v	acc
s		m	m/s	m/s²

15,8200096	1	3,8	0,217487093604	-0,0107694462967
15,8273056	0	 	 	 
16,051232	1	3,85	0,215569042738	-0,00582108183659
16,0585056	0	 	 	 
16,2839072	1	3,9	0,214742157831	-0,00128655066582
16,2909168	0	 	 	 
16,5169072	1	3,95	0,214360934618	-0,00198575158984
16,5251072	0	 	 	 
16,7504112	1	4	0,205818979632	-0,071177491744
16,7595168	0	 	 	 
17,0045072	1	4,05	0,216590628763	0,155961582251
17,0127296	0	 	 	 
17,2188208	1	4,1	0,223863572526	-0,088089606203
17,2264144	0	 	 	 
17,4529568	1	4,15	0,213225704322	-0,00277953142422
17,4610096	0	 	 	 
17,6878096	1	4,2	0,211665866481	-0,0105040048273
17,6953104	0	 	 	 
17,925432	1	4,25	 	 
17,9329104	0	 	 	 
